,Latitude,Longitude,Value,Bathy,Sector
23386,27.76096999308091,-63.20292238037844,72.96030713678573,"[1384136, 5437.57373046875]",11.0
23387,27.760657453511943,-63.21308363451237,73.42166884496419,"[1385134, 5395.4267578125]",11.0
23388,27.76034491394298,-63.223244888646306,73.85525758791229,"[1386133, 5466.5849609375]",11.0
23389,27.760032374374013,-63.23340614278024,74.26398616080235,"[1387132, 5549.6025390625]",11.0
23390,27.759719834805047,-63.24356739691416,74.65033240144021,"[1388130, 5539.76611328125]",11.0
23391,27.75940729523608,-63.25372865104809,75.01643418404564,"[1389129, 5480.70361328125]",11.0
23392,27.759094755667117,-63.263889905182026,75.36410834413104,"[1390128, 5437.28759765625]",11.0
23393,27.758782216098147,-63.27405115931596,75.69496604722329,"[1391126, 5375.6669921875]",11.0
23394,27.758469676529185,-63.284212413449886,76.01040966259833,"[1392125, 5343.22998046875]",11.0
23395,27.75815713696022,-63.29437366758381,76.3116708825844,"[1393124, 5319.52099609375]",11.0
23396,27.757844597391255,-63.304534921717746,76.59984484643803,"[1394122, 5281.3603515625]",11.0
23397,27.75753205782229,-63.31469617585168,76.87590232530792,"[1395121, 5260.81689453125]",11.0
23398,27.757219518253322,-63.324857429985606,77.14071046764474,"[1396120, 5236.76611328125]",11.0
23399,27.756906978684356,-63.33501868411954,77.39504895375853,"[1397118, 5230.8701171875]",11.0
23400,27.75659443911539,-63.34517993825347,77.63961821172194,"[1398117, 5237.1279296875]",11.0
23401,27.75628189954643,-63.3553411923874,77.8750526755897,"[1399116, 5249.02685546875]",11.0
23402,27.755969359977463,-63.365502446521326,78.1019261268745,"[1400114, 5239.517578125]",11.0
23403,27.755656820408497,-63.37566370065526,78.3207613659298,"[1401113, 5183.419921875]",11.0
23404,27.75534428083953,-63.38582495478919,78.53203499312133,"[1402111, 5197.31103515625]",11.0
23405,27.755031741270564,-63.39598620892312,78.73618088840772,"[1403110, 5231.68408203125]",11.0
23406,27.754719201701597,-63.40614746305705,78.9336016086944,"[1404109, 5261.1220703125]",11.0
23407,27.75440666213263,-63.41630871719098,79.12466232669175,"[1405107, 5363.9873046875]",11.0
23408,27.75409412256367,-63.42646997132491,79.30970141418334,"[1406106, 5473.71533203125]",11.0
23409,27.753781582994705,-63.43663122545885,79.48903216423946,"[1407105, 5481.52978515625]",11.0
23410,27.75346904342574,-63.44679247959277,79.6629438237673,"[1408103, 5452.5810546875]",11.0
23411,27.753156503856772,-63.456953733726706,79.83170410691957,"[1409102, 5432.83740234375]",11.0
23412,27.752843964287806,-63.46711498786063,79.99556003238908,"[1410101, 5428.77197265625]",11.0
23413,27.75253142471884,-63.477276241994566,80.15474444035871,"[1411099, 5428.6494140625]",11.0
23414,27.75221888514988,-63.48743749612849,80.30947389169413,"[1412098, 5449.34912109375]",11.0
23415,27.751906345580913,-63.497598750262426,80.45994841665947,"[1413097, 5444.62939453125]",11.0
23416,27.751593806011947,-63.50776000439636,80.60635777510365,"[1414095, 5424.57958984375]",11.0
23417,27.75128126644298,-63.517921258530286,80.74887611711421,"[1415094, 5337.17822265625]",11.0
23418,27.750968726874014,-63.52808251266421,80.88766923601861,"[1416093, 5264.10009765625]",11.0
23419,27.750656187305047,-63.538243766798146,81.0228930803192,"[1417091, 5247.6611328125]",11.0
23420,27.75034364773608,-63.54840502093208,81.1546934354003,"[1418090, 5243.1943359375]",11.0
23421,27.75003110816712,-63.55856627506601,81.28320781488216,"[1419089, 5247.3818359375]",11.0
23422,27.749718568598155,-63.56872752919993,81.40856490510896,"[1420087, 5255.3544921875]",11.0
23423,27.74940602902919,-63.578888783333866,81.53088620433817,"[1421086, 5274.14990234375]",11.0
23424,27.749093489460222,-63.5890500374678,81.65029169921272,"[1422085, 5256.55029296875]",11.0
23425,27.748780949891255,-63.59921129160173,81.76688163298553,"[1423083, 5251.78515625]",11.0
23426,27.74846841032229,-63.60937254573566,81.88076392858349,"[1424082, 5258.78955078125]",11.0
23427,27.74815587075333,-63.619533799869586,81.99203576666721,"[1425081, 5271.6435546875]",11.0
23428,27.747843331184363,-63.62969505400352,82.10078990674018,"[1426079, 5271.78466796875]",11.0
23429,27.747530791615397,-63.63985630813745,82.20711474313296,"[1427078, 5248.90869140625]",11.0
23430,27.74721825204643,-63.65001756227138,82.31109306852227,"[1428077, 5218.81640625]",11.0
23431,27.746905712477464,-63.660178816405306,82.41280417943653,"[1429075, 5219.08642578125]",11.0
23432,27.746593172908497,-63.67034007053924,82.51232446616072,"[1430074, 5185.71826171875]",11.0
23433,27.74628063333953,-63.68050132467317,82.60972497982755,"[1431072, 5165.76904296875]",11.0
23434,27.74596809377057,-63.6906625788071,82.70506255590334,"[1432071, 5190.4560546875]",11.0
23435,27.7456555542016,-63.70082383294103,82.79842740416822,"[1433070, 5200.625]",11.0
23436,27.74534301463264,-63.71098508707497,82.88986846173646,"[1434068, 5182.099609375]",11.0
23437,27.745030475063672,-63.72114634120889,82.97944516797133,"[1435067, 5162.43359375]",11.0
23438,27.744717935494705,-63.73130759534282,83.0672157803954,"[1436066, 5161.39794921875]",11.0
23439,27.74440539592574,-63.74146884947675,83.1532339170711,"[1437064, 5148.81201171875]",11.0
23440,27.744092856356772,-63.75163010361069,83.23755263749447,"[1438063, 5148.4013671875]",11.0
23441,27.74378031678781,-63.76179135774462,83.3202200262611,"[1439062, 5140.96044921875]",11.0
23442,27.743467777218843,-63.77195261187855,83.4012860004606,"[1440060, 5155.8173828125]",11.0
23443,27.743155237649876,-63.78211386601247,83.48079481344917,"[1441059, 5217.9404296875]",11.0
23444,27.742842698080914,-63.79227512014641,83.55879153738118,"[1442058, 5214.68994140625]",11.0
23445,27.742530158511947,-63.80243637428034,83.6353179727794,"[1443056, 5205.9560546875]",11.0
23446,27.74221761894298,-63.81259762841427,83.71041363376139,"[1444055, 5205.00048828125]",11.0
23447,27.741905079374018,-63.8227588825482,83.78411914789737,"[1445054, 5206.55517578125]",11.0
23448,27.74159253980505,-63.832920136682134,83.85647122090657,"[1446052, 5212.658203125]",11.0
23449,27.741280000236085,-63.84308139081606,83.92750533380703,"[1447051, 5223.72802734375]",11.0
23450,27.74096746066712,-63.85324264494999,83.99725638809969,"[1448050, 5192.48095703125]",11.0
23451,27.740654921098155,-63.86340389908392,84.06575863873155,"[1449048, 5188.02490234375]",11.0
23452,27.74034238152919,-63.873565153217854,84.13304379398593,"[1450047, 5207.55029296875]",11.0
23453,27.740029841960222,-63.88372640735178,84.19914464692152,"[1451046, 5216.3818359375]",11.0
23454,27.73971730239126,-63.89388766148571,84.26408657541148,"[1452044, 5227.46533203125]",11.0
23455,27.739404762822293,-63.90404891561964,84.32789950523122,"[1453043, 5244.859375]",11.0
23456,27.739092223253326,-63.914210169753574,84.39061341682572,"[1454042, 5249.4794921875]",11.0
23457,27.738779683684363,-63.92437142388751,84.45225411460058,"[1455040, 5257.099609375]",11.0
23458,27.738467144115397,-63.93453267802143,84.5128468374565,"[1456039, 5264.8642578125]",11.0
23459,27.73815460454643,-63.94469393215536,84.57241743024235,"[1457038, 5268.4404296875]",11.0
23460,27.737842064977468,-63.954855186289294,84.63099062777013,"[1458036, 5271.97119140625]",11.0
23461,27.7375295254085,-63.96501644042323,84.68858805470902,"[1459035, 5274.8671875]",11.0
23462,27.737216985839535,-63.97517769455715,84.74523354932234,"[1460033, 5271.50927734375]",11.0
23463,27.73690444627057,-63.98533894869108,84.80094876282334,"[1461032, 5265.9404296875]",11.0
23464,27.736591906701605,-63.99550020282501,84.85575387369022,"[1462031, 5266.1279296875]",11.0
23465,27.73627936713264,-64.00566145695895,84.90967092675254,"[1463029, 5269.25341796875]",11.0
23466,27.735966827563672,-64.01582271109288,84.96271855723313,"[1464028, 5262.14599609375]",11.0
23467,27.73565428799471,-64.0259839652268,85.01491695732574,"[1465027, 5236.6162109375]",11.0
23468,27.735341748425743,-64.03614521936073,85.0662829597174,"[1466025, 5216.46337890625]",11.0
23469,27.735029208856776,-64.04630647349467,85.11683697927725,"[1467024, 5226.33251953125]",11.0
23470,27.734716669287813,-64.0564677276286,85.16659523416908,"[1468023, 5228.47607421875]",11.0
23471,27.734404129718847,-64.06662898176253,85.21557400749717,"[1469021, 5192.8271484375]",11.0
23472,27.73409159014988,-64.07679023589645,85.26379173222688,"[1470020, 5197.66748046875]",11.0
23473,27.733779050580917,-64.08695149003039,85.31126110576056,"[1471019, 5200.408203125]",11.0
23474,27.73346651101195,-64.09711274416432,85.3580016455617,"[1472017, 5207.3671875]",11.0
23475,27.733153971442984,-64.10727399829824,85.404024257661,"[1473016, 5243.81640625]",11.0
23476,27.732841431874018,-64.11743525243219,85.44934686045173,"[1474015, 5239.0068359375]",11.0
23477,27.732528892305055,-64.1275965065661,85.49398185084667,"[1475013, 5241.9228515625]",11.0
23478,27.73221635273609,-64.13775776070004,85.53794547974579,"[1476012, 5241.66015625]",11.0
23479,27.731903813167122,-64.14791901483397,85.58124689414595,"[1477011, 5268.375]",11.0
23480,27.73159127359816,-64.15808026896791,85.62390276206895,"[1478009, 5291.3486328125]",11.0
23481,27.731278734029193,-64.16824152310184,85.66592520797172,"[1479008, 5290.02392578125]",11.0
23482,27.730966194460226,-64.17840277723576,85.70732413030305,"[1480007, 5277.70703125]",11.0
23483,27.730653654891263,-64.1885640313697,85.74811505080422,"[1481005, 5238.47607421875]",11.0
23484,27.730341115322297,-64.19872528550363,85.7883076924457,"[1482004, 5002.8349609375]",11.0
23485,27.73002857575333,-64.20888653963756,85.8279136531809,"[1483003, 4822.90185546875]",11.0
23486,27.729716036184364,-64.21904779377148,85.86694388652245,"[1484001, 4789.50244140625]",11.0
23487,27.7294034966154,-64.22920904790541,85.90540825341458,"[1485000, 5069.3154296875]",11.0
23488,27.729090957046434,-64.23937030203935,85.94331922649536,"[1485999, 5234.04541015625]",11.0
23489,27.728778417477468,-64.24953155617328,85.98068559879471,"[1486997, 5311.08984375]",11.0
23490,27.728465877908505,-64.2596928103072,86.01751832488222,"[1487996, 5303.8134765625]",11.0
23491,27.72815333833954,-64.26985406444113,86.05382641820975,"[1488994, 5276.9482421875]",11.0
23492,27.727840798770572,-64.28001531857507,86.08962053826878,"[1489993, 5246.9951171875]",11.0
23493,27.72752825920161,-64.290176572709,86.12490829607995,"[1490992, 5230.880859375]",11.0
23494,27.727215719632643,-64.30033782684292,86.15969813615632,"[1491990, 5211.69482421875]",11.0
23495,27.726903180063676,-64.31049908097685,86.1940008827049,"[1492989, 5240.65576171875]",11.0
23496,27.726590640494713,-64.32066033511079,86.22782500414581,"[1493988, 5272.71923828125]",11.0
23497,27.726278100925747,-64.33082158924472,86.26117794964543,"[1494986, 5257.94482421875]",11.0
23498,27.72596556135678,-64.34098284337864,86.29406756711646,"[1495985, 5351.52490234375]",11.0
23499,27.725653021787817,-64.35114409751257,86.32650260745382,"[1496984, 5349.34765625]",11.0
23500,27.72534048221885,-64.36130535164651,86.35849202978935,"[1497982, 5394.65087890625]",11.0
23501,27.725027942649884,-64.37146660578043,86.39003978224659,"[1498981, 5400.7177734375]",11.0
23502,27.724715403080918,-64.38162785991436,86.42115626274796,"[1499980, 5405.76806640625]",11.0
23503,27.724402863511955,-64.3917891140483,86.45184904438776,"[1500978, 5405.9140625]",11.0
23504,27.72409032394299,-64.40195036818223,86.48212206247985,"[1501977, 5408.33740234375]",11.0
23505,27.723777784374022,-64.41211162231616,86.51198551162088,"[1502976, 5420.17333984375]",11.0
23506,27.72346524480506,-64.42227287645008,86.54144522176824,"[1503974, 5414.70068359375]",11.0
23507,27.723152705236092,-64.43243413058403,86.57050784511011,"[1504973, 5451.54833984375]",11.0
23508,27.722840165667122,-64.44259538471795,86.59917943624126,"[1505972, 5472.3876953125]",11.0
23509,27.722527626098163,-64.45275663885188,86.62746599370334,"[1506970, 5497.91455078125]",11.0
23510,27.722215086529197,-64.46291789298581,86.6553745938557,"[1507969, 5501.49560546875]",11.0
23511,27.72190254696023,-64.47307914711975,86.68290972984423,"[1508968, 5502.4013671875]",11.0
23512,27.721590007391264,-64.48324040125368,86.71007906105476,"[1509966, 5516.3515625]",11.0
23513,27.721277467822297,-64.4934016553876,86.73688791642707,"[1510965, 5521.23095703125]",11.0
23514,27.72096492825333,-64.50356290952153,86.76334250885901,"[1511964, 5529.15478515625]",11.0
23515,27.720652388684364,-64.51372416365547,86.78944616678157,"[1512962, 5517.83154296875]",11.0
23516,27.720339849115405,-64.52388541778939,86.8152039327716,"[1513961, 5505.1943359375]",11.0
23517,27.72002730954644,-64.53404667192332,86.84062555300284,"[1514960, 5501.767578125]",11.0
23518,27.71971476997747,-64.54420792605725,86.86571488168161,"[1515958, 5502.904296875]",11.0
23519,27.719402230408505,-64.55436918019119,86.89047348988322,"[1516957, 5506.45654296875]",11.0
23520,27.71908969083954,-64.56453043432512,86.91491029960386,"[1517955, 5508.29541015625]",11.0
23521,27.718777151270572,-64.57469168845904,86.93902831732271,"[1518954, 5500.55322265625]",11.0
23522,27.718464611701613,-64.58485294259297,86.96283293420092,"[1519953, 5483.77490234375]",11.0
23523,27.718152072132646,-64.59501419672691,86.98632703224257,"[1520951, 5445.19384765625]",11.0
23524,27.71783953256368,-64.60517545086084,87.00951800654133,"[1521950, 5317.02734375]",11.0
23525,27.717526992994713,-64.61533670499476,87.0324084649964,"[1522949, 5162.33349609375]",11.0
23526,27.717214453425747,-64.6254979591287,87.05500346795208,"[1523947, 5092.509765625]",11.0
23527,27.71690191385678,-64.63565921326263,87.07730739619063,"[1524946, 5108.13134765625]",11.0
23528,27.716589374287814,-64.64582046739656,87.09932372157107,"[1525945, 5185.22607421875]",11.0
23529,27.716276834718855,-64.65598172153048,87.12105833430422,"[1526943, 5250.841796875]",11.0
23530,27.715964295149888,-64.66614297566441,87.1425134316566,"[1527942, 5311.794921875]",11.0
23531,27.71565175558092,-64.67630422979835,87.1636933153012,"[1528941, 5332.9423828125]",11.0
23532,27.715339216011955,-64.68646548393228,87.18460338108176,"[1529939, 5343.63916015625]",11.0
23533,27.71502667644299,-64.69662673806621,87.20524494637928,"[1530938, 5347.5]",11.0
23534,27.714714136874022,-64.70678799220013,87.22562554605801,"[1531937, 5356.2001953125]",11.0
23535,27.714401597305056,-64.71694924633407,87.24574405451256,"[1532935, 5361.28515625]",11.0
23536,27.714089057736093,-64.727110500468,87.2656085660958,"[1533934, 5359.19384765625]",11.0
23537,27.71377651816713,-64.73727175460193,87.28522008443633,"[1534933, 5340.6416015625]",11.0
23538,27.71346397859816,-64.74743300873587,87.30458226232682,"[1535931, 5331.380859375]",11.0
23539,27.713151439029197,-64.75759426286979,87.32369949177726,"[1536930, 5335.51171875]",11.0
23540,27.71283889946023,-64.76775551700372,87.34257449029857,"[1537929, 5347.74755859375]",11.0
23541,27.712526359891264,-64.77791677113765,87.36120976416277,"[1538927, 5374.00732421875]",11.0
23542,27.7122138203223,-64.78807802527157,87.37961207976323,"[1539926, 5380.884765625]",11.0
23543,27.711901280753334,-64.79823927940552,87.39777921437374,"[1540925, 5407.099609375]",11.0
23544,27.711588741184368,-64.80840053353944,87.41571903701157,"[1541923, 5420.24609375]",11.0
23545,27.711276201615405,-64.81856178767337,87.43343204848946,"[1542922, 5426.52392578125]",11.0
23546,27.71096366204644,-64.82872304180731,87.45092187831386,"[1543921, 5427.84375]",11.0
23547,27.710651122477472,-64.83888429594124,87.4681919087158,"[1544919, 5422.7158203125]",11.0
23548,27.710338582908506,-64.84904555007518,87.4852439785644,"[1545918, 5412.2890625]",11.0
23549,27.710026043339543,-64.8592068042091,87.5020822411474,"[1546916, 5404.98046875]",11.0
23550,27.709713503770576,-64.86936805834303,87.5187094999309,"[1547915, 5397.41162109375]",11.0
23551,27.70940096420161,-64.87952931247696,87.5351269719965,"[1548914, 5385.50146484375]",11.0
23552,27.709088424632647,-64.8896905666109,87.5513394086027,"[1549912, 5359.31689453125]",11.0
23553,27.70877588506368,-64.89985182074481,87.5673462733576,"[1550911, 5315.21337890625]",11.0
23554,27.708463345494714,-64.91001307487875,87.58315395985446,"[1551910, 5285.8447265625]",11.0
23555,27.70815080592575,-64.92017432901268,87.59876399434742,"[1552908, 5223.96923828125]",11.0
23556,27.707838266356784,-64.93033558314661,87.61417890461186,"[1553907, 5199.29052734375]",11.0
23557,27.707525726787818,-64.94049683728053,87.62939805098424,"[1554906, 5168.24365234375]",11.0
23558,27.707213187218855,-64.95065809141447,87.64442730069226,"[1555904, 5148.77001953125]",11.0
23559,27.70690064764989,-64.9608193455484,87.65926796779019,"[1556903, 5119.10986328125]",11.0
23560,27.706588108080922,-64.97098059968233,87.6739246552334,"[1557902, 5096.798828125]",11.0
23561,27.706275568511955,-64.98114185381625,87.68839620987646,"[1558900, 5072.87548828125]",11.0
23562,27.705963028942993,-64.99130310795019,87.70268639165201,"[1559899, 5034.22265625]",11.0
23563,27.705650489374026,-65.00146436208412,87.71679772137452,"[1560898, 5009.48876953125]",11.0
23564,27.70533794980506,-65.01162561621805,87.73073197085097,"[1561896, 4983.8974609375]",11.0
23565,27.705025410236097,-65.02178687035197,87.74449111394821,"[1562895, 4999.66650390625]",11.0
23566,27.70471287066713,-65.03194812448591,87.758078738525,"[1563894, 4926.32666015625]",11.0
23567,27.704400331098164,-65.04210937861984,87.77149518206681,"[1564892, 4910.79345703125]",11.0
23568,27.7040877915292,-65.05227063275377,87.78474335697925,"[1565891, 4975.3837890625]",11.0
23569,27.703775251960234,-65.06243188688771,87.79782610188727,"[1566890, 4975.89501953125]",11.0
23570,27.703462712391268,-65.07259314102163,87.81074292190337,"[1567888, 4891.7216796875]",11.0
23571,27.7031501728223,-65.08275439515556,87.82349850028422,"[1568887, 4813.876953125]",11.0
23572,27.70283763325334,-65.0929156492895,87.836093043391,"[1569886, 4844.67041015625]",11.0
23573,27.702525093684372,-65.10307690342343,87.84853000173814,"[1570884, 4940.94482421875]",11.0
23574,27.702212554115405,-65.11323815755736,87.86080942077075,"[1571883, 5070.1318359375]",11.0
23575,27.701900014546442,-65.12339941169128,87.87293468761035,"[1572882, 5191.52490234375]",11.0
23576,27.701587474977476,-65.13356066582521,87.88490634847213,"[1573880, 5165.9794921875]",11.0
23577,27.70127493540851,-65.14372191995915,87.8967273852243,"[1574879, 5152.365234375]",11.0
23578,27.700962395839547,-65.15388317409308,87.90839919198089,"[1575877, 5163.1396484375]",11.0
23579,27.70064985627058,-65.16404442822702,87.91992346676832,"[1576876, 5127.09423828125]",11.0
23580,27.700337316701614,-65.17420568236093,87.93130162267542,"[1577875, 5070.841796875]",11.0
23581,27.700024777132647,-65.18436693649487,87.94253602535855,"[1578873, 5057.0654296875]",11.0
23582,27.699712237563684,-65.1945281906288,87.95362732033487,"[1579872, 4994.03271484375]",11.0
23583,27.699399697994718,-65.20468944476274,87.96457798337661,"[1580871, 4950.35595703125]",11.0
23584,27.69908715842575,-65.21485069889667,87.9753890750307,"[1581869, 4932.921875]",11.0
23585,27.69877461885679,-65.22501195303059,87.98606360878762,"[1582868, 4953.17138671875]",11.0
23586,27.698462079287822,-65.23517320716452,87.99660108111846,"[1583867, 4985.5048828125]",11.0
23587,27.698149539718855,-65.24533446129846,88.00700432760334,"[1584865, 5038.6767578125]",11.0
23588,27.697837000149892,-65.25549571543239,88.01727489176466,"[1585864, 5074.94189453125]",11.0
23589,27.697524460580926,-65.26565696956631,88.02741266053027,"[1586863, 5123.82421875]",11.0
23590,27.69721192101196,-65.27581822370024,88.03742100201697,"[1587861, 5154.86376953125]",11.0
23591,27.696899381442996,-65.28597947783418,88.04730220424344,"[1588860, 5194.30322265625]",11.0
23592,27.69658684187403,-65.29614073196811,88.05705460290727,"[1589859, 5218.06396484375]",11.0
23593,27.696274302305063,-65.30630198610203,88.06668217660973,"[1590857, 5234.62158203125]",11.0
23594,27.695961762736097,-65.31646324023596,88.0761850967323,"[1591856, 5195.3330078125]",11.0
23595,27.695649223167134,-65.3266244943699,88.08556469462047,"[1592855, 5147.23974609375]",11.0
23596,27.695336683598168,-65.33678574850383,88.09482299375466,"[1593853, 5166.21923828125]",11.0
23597,27.6950241440292,-65.34694700263775,88.1039609742048,"[1594852, 5179.5244140625]",11.0
23598,27.694711604460238,-65.35710825677168,88.11297928921195,"[1595851, 5186.82373046875]",11.0
23599,27.69439906489127,-65.36726951090561,88.12188091668278,"[1596849, 5178.71337890625]",11.0
23600,27.694086525322305,-65.37743076503955,88.13066602456706,"[1597848, 5159.3671875]",11.0
23601,27.693773985753342,-65.38759201917347,88.1393364008434,"[1598847, 5147.6591796875]",11.0
23602,27.693461446184376,-65.3977532733074,88.14789388251108,"[1599845, 5134.58544921875]",11.0
23603,27.69314890661541,-65.40791452744133,88.1563360817224,"[1600844, 5115.1826171875]",11.0
23604,27.692836367046446,-65.41807578157527,88.16466950921554,"[1601843, 5111.8681640625]",11.0
23605,27.69252382747748,-65.4282370357092,88.17289088594109,"[1602841, 5133.29296875]",11.0
23606,27.692211287908513,-65.43839828984312,88.18100393707138,"[1603840, 5178.93115234375]",11.0
23607,27.691898748339547,-65.44855954397705,88.18900973091641,"[1604838, 5261.76708984375]",11.0
23608,27.691586208770584,-65.45872079811099,88.1969084836665,"[1605837, 5276.14990234375]",11.0
23609,27.691273669201617,-65.46888205224492,88.20470101488817,"[1606836, 5305.57275390625]",11.0
23610,27.69096112963265,-65.47904330637886,88.21238990629604,"[1607834, 5317.7734375]",11.0
23611,27.690648590063688,-65.48920456051277,88.21997468513248,"[1608833, 5311.041015625]",11.0
23612,27.69033605049472,-65.49936581464671,88.22745829510049,"[1609832, 5347.13330078125]",11.0
23613,27.690023510925755,-65.50952706878064,88.23483976294793,"[1610830, 5380.12744140625]",11.0
23614,27.689710971356792,-65.51968832291458,88.24212168184442,"[1611829, 5379.51416015625]",11.0
23615,27.689398431787826,-65.52984957704851,88.24930378327431,"[1612828, 5381.8818359375]",11.0
23616,27.68908589221886,-65.54001083118243,88.25638755876764,"[1613826, 5378.423828125]",11.0
23617,27.688773352649893,-65.55017208531636,88.26337495329167,"[1614825, 5378.27783203125]",11.0
23618,27.68846081308093,-65.5603333394503,88.27026585953072,"[1615824, 5382.44677734375]",11.0
23619,27.688148273511963,-65.57049459358423,88.2770624594045,"[1616822, 5382.455078125]",11.0
23620,27.687835733942997,-65.58065584771816,88.2837650065643,"[1617821, 5382.4267578125]",11.0
23621,27.687523194374034,-65.59081710185208,88.2903733779196,"[1618820, 5389.6396484375]",11.0
23622,27.687210654805064,-65.60097835598602,88.29689021163776,"[1619818, 5388.76904296875]",11.0
23623,27.6868981152361,-65.61113961011995,88.30331643913448,"[1620817, 5387.3212890625]",11.0
23624,27.686585575667138,-65.62130086425388,88.30965193908852,"[1621816, 5384.06298828125]",11.0
23625,27.68627303609817,-65.6314621183878,88.31589849526151,"[1622814, 5377.08056640625]",11.0
23626,27.685960496529205,-65.64162337252174,88.3220544083544,"[1623813, 5371.31884765625]",11.0
23627,27.68564795696024,-65.65178462665567,88.328124743302,"[1624812, 5383.18017578125]",11.0
23628,27.685335417391272,-65.66194588078959,88.33410782284983,"[1625810, 5393.46533203125]",11.0
23629,27.685022877822306,-65.67210713492352,88.34000537655396,"[1626809, 5395.36474609375]",11.0
23630,27.68471033825334,-65.68226838905746,88.34581717460742,"[1627808, 5405.84228515625]",11.0
23631,27.68439779868438,-65.69242964319139,88.35154622737551,"[1628806, 5414.84814453125]",11.0
23632,27.684085259115413,-65.70259089732531,88.35718951097641,"[1629805, 5426.6298828125]",11.0
23633,27.683772719546447,-65.71275215145924,88.36275236083608,"[1630804, 5432.001953125]",11.0
23634,27.68346017997748,-65.72291340559318,88.36823251016793,"[1631802, 5432.5322265625]",11.0
23635,27.683147640408514,-65.73307465972711,88.37363392742856,"[1632801, 5428.90966796875]",11.0
23636,27.682835100839547,-65.74323591386104,88.3789529138486,"[1633799, 5419.25927734375]",11.0
23637,27.682522561270588,-65.75339716799496,88.38419345282415,"[1634798, 5396.5419921875]",11.0
23638,27.68221002170162,-65.7635584221289,88.38935508930604,"[1635797, 5378.16015625]",11.0
23639,27.68189748213265,-65.77371967626283,88.3944399078866,"[1636795, 5350.84521484375]",11.0
23640,27.68158494256369,-65.78388093039676,88.39944653642624,"[1637794, 5360.62841796875]",11.0
23641,27.681272402994722,-65.7940421845307,88.4043785811393,"[1638793, 5378.25830078125]",11.0
23642,27.680959863425755,-65.80420343866462,88.40923377431065,"[1639791, 5374.2099609375]",11.0
23643,27.68064732385679,-65.81436469279855,88.41401474728806,"[1640790, 5348.38134765625]",11.0
23644,27.68033478428783,-65.82452594693248,88.41872070473343,"[1641789, 5342.126953125]",11.0
23645,27.68002224471886,-65.83468720106642,88.42335485308735,"[1642787, 5199.0751953125]",11.0
23646,27.679709705149893,-65.84484845520035,88.42791579209324,"[1643786, 5017.80322265625]",11.0
23647,27.67939716558093,-65.85500970933427,88.43240516375403,"[1644785, 5000.15087890625]",11.0
23648,27.679084626011964,-65.8651709634682,88.43682217986273,"[1645783, 4987.38427734375]",11.0
23649,27.678772086442997,-65.87533221760214,88.44116964458325,"[1646782, 5064.14990234375]",11.0
23650,27.678459546874034,-65.88549347173607,88.44544655650336,"[1647781, 5157.82080078125]",11.0
23651,27.678147007305068,-65.89565472587,88.44965491828674,"[1648779, 5183.6455078125]",11.0
23652,27.6778344677361,-65.90581598000392,88.45379404546352,"[1649778, 5008.259765625]",11.0
23653,27.67752192816714,-65.91597723413786,88.45786575322029,"[1650777, 5051.00732421875]",11.0
23654,27.677209388598172,-65.92613848827179,88.46187033152756,"[1651775, 5181.1572265625]",11.0
23655,27.676896849029205,-65.93629974240572,88.46580839886417,"[1652774, 5311.72705078125]",11.0
23656,27.67658430946024,-65.94646099653964,88.46967977760141,"[1653773, 5327.32958984375]",11.0
23657,27.676271769891276,-65.95662225067358,88.47348683300925,"[1654771, 5328.705078125]",11.0
23658,27.67595923032231,-65.96678350480751,88.47722811148077,"[1655770, 5325.34423828125]",11.0
23659,27.675646690753343,-65.97694475894144,88.4809051958236,"[1656769, 5296.67236328125]",11.0
23660,27.67533415118438,-65.98710601307536,88.48451980045434,"[1657767, 5306.517578125]",11.0
23661,27.675021611615414,-65.9972672672093,88.48806995958239,"[1658766, 5315.91357421875]",11.0
23662,27.674709072046447,-66.00742852134323,88.49155837652165,"[1659765, 5288.7978515625]",11.0
23663,27.674396532477484,-66.01758977547716,88.49498528193652,"[1660763, 5275.12109375]",11.0
23664,27.674083992908518,-66.02775102961108,88.4983504720663,"[1661762, 5317.03466796875]",11.0
23665,27.67377145333955,-66.03791228374502,88.50165488001323,"[1662761, 5323.94970703125]",11.0
23666,27.673458913770585,-66.04807353787895,88.5048987554687,"[1663759, 5122.71630859375]",11.0
23667,27.67314637420162,-66.05823479201288,88.5080848312844,"[1664758, 4982.84033203125]",11.0
23668,27.672833834632655,-66.0683960461468,88.51121067338005,"[1665756, 5315.20556640625]",11.0
23669,27.67252129506369,-66.07855730028074,88.51427700392352,"[1666755, 5345.08984375]",11.0
23670,27.672208755494726,-66.08871855441467,88.51728754689935,"[1667754, 5365.6787109375]",11.0
23671,27.67189621592576,-66.0988798085486,88.52023856609895,"[1668752, 5391.5146484375]",11.0
23672,27.671583676356793,-66.10904106268254,88.52313360473175,"[1669751, 5388.10205078125]",11.0
23673,27.67127113678783,-66.11920231681646,88.52597242550075,"[1670750, 5407.7626953125]",11.0
23674,27.670958597218863,-66.12936357095039,88.52875472502058,"[1671748, 5394.61669921875]",11.0
23675,27.670646057649897,-66.13952482508432,88.53148225667366,"[1672747, 5357.35693359375]",11.0
23676,27.67033351808093,-66.14968607921826,88.53415501089518,"[1673746, 5192.71923828125]",11.0
23677,27.670020978511968,-66.15984733335219,88.53677280476728,"[1674744, 5216.58935546875]",11.0
